book_id,title,categories,author_names,price,description
OL9975420M,Visual InterDev Database Application Development for the Web,Computer Interfaces; Database Engineering; Computers; Computer - Internet; Computer Books: Database; Internet - General; Database software; Internet; Software engineering; Database Management - General,Fig Leaf Software; Fig Leaf Software,58.08,
OL9960253M,Paradox 5.0 Windows (O'Leary Series),Database software; Microsoft Windows; Computers; Computers - Data Base Management; Computer Books: Database; Database Management - General,Timothy J. O'Leary; Linda I O'Leary,154.4,
OL9965392M,Server+ Certification Training Pack (Certification Press Study Guides),Computing and Information Technology; Database software; Computer Networks; Distributed Computer Systems; Computers; Computers - Certification; Computer Books: General; Certification - General; Certification Guides - General; Client-Server Computing - General; Networking - General; Internet - World Wide Web,Syngress Media,,
OL9964906M,"Oracle E-Business Suite Financials Handbook, Third Edition",Database software; Microcomputer Accounting & Financial Software; Computers; Computers - Data Base Management; Computer Books: General; Database Management - Oracle; Non-Classifiable; Database Management - General; Electronic Commerce; Financial Applications - General,David James; Graham H. Seibert; Simon Russell,166.08,
OL13147901M,Access 7,Database software; Computer Software Packages,Ramesh Bangia; Subhash Mehta,,
OL10967032M,"Dcc 2003 Data Compression Conference: March 25-27, 2003 Snowbird, Utah ",Database software; Databases & data structures; Database Management - General; Computers; Computer Books: Database,,136.69,
OL10966979M,"13th International Workshop on Database and Expert Systems Applications: 2-6 September 2002 : Aix-En-Provence, France",Computing and Information Technology; Database software; Systems analysis & design; Database Management - General; Programming - Systems Analysis & Design; Computers; Computer Books: General,,109.17,
OL10966589M,11th International Workshop on Database and Expert Systems Applications,Database software; Databases & data structures; General; Database Management - General; Computers; Technology & Industrial Arts; Computer Books: Database,,72.23,
OL10905287M,Hands On SQL Server X with Visual Basic,Computers; Computers - Data Base Management; Computer Books: General; Database Management - SQL Server; Programming Languages - Visual BASIC; Database software; Programming - General,Wayne S. Freeze; Prima Development,,
OL11078827M,ASAP Implementations for SAP R/3,Database software; Computers; Computers - Other Applications; Computer Books: Database; Database Management - General; Hardware - Personal Computers - Macintosh; Client-Server Computing - General,Ashok Ranade; Tim Ryan,24.16,
OL11390617M,"Technology of Object-Oriented Languages Tools 26: August 3-7, 1998 Santa Barbara, California ",Database software; Object-oriented programming (OOP); c 1990 to c 2000; Technology (Specific Aspects); Computers; Computers - Languages / Programming; Computer Books: Operating Systems; Database Management - General; Programming - Object Oriented Programming; Programming Languages - General,,131.44,
OL11465901M,Paradox for Windows Programming,Database Management - General; Database software; Microsoft Windows; Computer Bks - Data Base Management,Cary N. Prague; Patricia A. Hartman; James E. Hammitt,119.43,
OL12771806M,QC for MOBY,Database software; Quantum & theoretical chemistry,,,
OL12557241M,SAP Netweaver MDM: Master Data Management Certification,Database software; Databases & data structures; Business Software - SAP; Database Management - General; Computers : Database Management - General; Computers; Computers - Data Base Management; Computer Books: Database,,100.42,
OL10649753M,S-Base Developer Plus,Database software; Databases & data structures,,105.41,
OL10649986M,S-Base Version 2 Developer Plus,Database software; Databases & data structures,,64.5,
OL10649981M,S-Base Personal to Developer Upgrade Pack,Database software; Databases & data structures,,28.46,
OL10649463M,S-Base Personal,Database software; Databases & data structures,,140.4,
OL10599235M,Microsoft(r) SQL Server(tm) 7.0 Data Warehousing Online Training Kit,Database software; Computers; Computers - Certification; Computer Books: Database; Certification Guides - General; Database Management - Data Warehousing; Database Management - SQL Server; Computers / Database Management / IBM-Compatible; Database Management - General,Microsoft Corporation; Microsoft,98.14,
OL10078558M,"DB2 Replication Certification Guide, The",Computing and Information Technology; Database software; Databases & data structures; Database Engineering; Computers; Computers - Certification; Computer Books: Operating Systems; Certification Guides - General; Database Management - General; Desktop Publishing - General,Jonathan Cook; Robert Harbus,94.75,
OL10309226M,Introducing DBase IV,Database software,Terry Hall; Renzo D'Orazio,,
OL10294636M,SQL Server 2005 Implementation and Maintenance (Exam 70-431) (Microsoft Official Academic Course),"Computing and Information Technology; Database software; SQL; Study guides, home study & revision notes",Microsoft,,
OL10482142M,dBASE 5 for Windows,Database software; Databases & data structures; Database Management - General; Computers; Computers - Data Base Management; Computer Books: Database,Sue Varnon Stacy; Anthony W. Varnon; Sue Varnon Stacy,44.82,
OL10481033M,Mastering and Using Access 2000 Comprehensive Course,Database software; Microcomputer Database Management Software; Computers; Computers - Data Base Management; Computer Books: Word Processing; Database Management - General; Database Management - MSAccess; Desktop Applications - MS Access,H. Albert Napier; Philip J. Judd,47.77,
OL10077800M,Mdm5 and Ora8i Release 3 Package (Book & CD),Database software,McFadden,,
OL10092022M,PC Apprentice dBASE III Plus Workbook (PC Apprentice Personal Computer Learning Series),Database software; Operating systems & graphical user interfaces (GUIs); Database Management - General; Computers - Data Base Management; Computer Books: Operating Systems,Wordware Publishing; Deborah L. Stone,166.51,
OL10138988M,A First Course in Information Technology,For National Curriculum Key Stage 4 & GCSE; Computing & information technology; Database software; Word processing software,Leslie Cowan; Jane Higgins,,
OL10138980M,A First Course in Information Technology,For National Curriculum Key Stage 4 & GCSE; Computing & information technology; Database software; Spreadsheet software; Word processing software,Leslie Cowan; Jane Higgins,,
OL10649984M,S-Base Version 2 Developer,Database software; Databases & data structures,,109.16,
OL10649461M,S-Base Print Archimedes,Database software; Databases & data structures,,136.72,
OL10649460M,S-Base Developer,Database software; Databases & data structures,,135.23,
OL10649982M,S-Base Version 2 Personal,Database software; Databases & data structures,,91.59,
OL11655182M,A Concise Introduction to SmartWare II (Bernard Babani Publishing Radio and Electronics Books),Database software,Noel Kantaris; Steve Cant,,
OL11914386M,Problem solving for MDX for SQL Server 2005,Database software; SQL; Computers; Computers - Data Base Management; Computer Books: Languages; Database Management - General; Information Technology; Computers / Database Management / General; Programming - General,Mark Whitehorn; Robert Zare; Mosha Pasumansky,80.65,
OL12029297M,"In-Depth, Interactive Training for Experienced Developers (Mastering Microsoft Visual Foxpro)",Database software; Database Management - FoxPro; Database Management - General; Microcomputer Database Management Software; Software - Study Guides - CDROM / PC; Computer Books: General,Microsoft,53.17,
OL12095526M,dBASE for Windows: Amazing Programming Techniques ,Database Management - General; Database software; Database Engineering; Microcomputer Application Software; Computers - Data Base Management; Database management; dBASE for Windows; Computer Books And Software,Steve Davis,85.52,
